ID_Donante,CD_Estado,DT_Cancelacion,Importe,DT_Primer_Cobro,DT_Ultima_Donacion,CD_Motivo_Cancelacion
1020429751,Cerrado,2022-03-31,30000,,,Sin primer pago
1020429759,Cerrado,2020-06-19,50000,2018-07-03,2020-06-03,Problemas económicos
1020429762,Cerrado,2022-03-31,30000,,,Sin primer pago
1020429790,Cerrado,2019-02-13,30000,2018-07-03,2019-02-01,Problemas económicos
1020140396,Cerrado,2022-03-31,35000,,,Sin primer pago
1020149306,Cerrado,2019-06-20,35000,2018-07-30,2019-06-01,Problemas económicos
1020423260,Cerrado,2018-10-10,30000,2018-09-15,2018-11-15,Disminución
1020429799,Cerrado,2018-07-31,30000,,,Limpieza de datos
1020429806,Cerrado,2018-07-31,30000,,,Limpieza de datos
1020429818,Cerrado,2018-07-31,30000,,,Limpieza de datos
1020429819,Cerrado,2018-07-31,30000,,,Limpieza de datos
1020429821,Cerrado,2018-07-31,30000,,,Limpieza de datos
1020429800,Cerrado,2020-03-27,30000,2018-12-27,2020-03-03,Problemas económicos
1020429802,Cerrado,2022-03-31,30000,,,Sin primer pago
1020429826,Cerrado,2018-07-31,30000,,,Limpieza de datos
1020429803,Cerrado,2018-09-11,30000,,,Sin primer pago
1020429834,Cerrado,2018-07-31,30000,,,Limpieza de datos
1020429838,Cerrado,2021-10-12,60000,2018-08-29,2021-09-03,Problemas económicos
1020429808,Cerrado,2022-03-31,30000,,,Sin primer pago
1020429812,Cerrado,2018-10-08,50000,2018-08-01,2018-10-05,No ha recibido comunicaciones
1020429864,Cerrado,2018-12-28,30000,2018-07-11,,Problemas económicos
1020429835,Cerrado,2022-02-11,30000,2018-08-01,2022-02-03,Aumento
1020429814,Cerrado,2021-12-28,20000,2018-08-30,2021-12-02,Aumento
1020429813,Cerrado,2019-01-28,30000,2018-07-16,2019-01-15,Problemas económicos
1020429836,Cerrado,2019-07-05,30000,2018-07-11,2019-07-01,Problemas económicos
1020429827,Cerrado,2020-04-28,30000,2020-04-15,2020-04-15,Problemas económicos
1020429837,Cerrado,2019-04-17,50000,2018-07-11,2019-04-05,Disminución
1020429829,Cerrado,2022-03-31,30000,,,Sin primer pago
1020429831,Cerrado,2018-11-20,30000,,,Sin primer pago
1020429832,Cerrado,2022-03-31,30000,,,Sin primer pago
1020429841,Cerrado,2022-06-16,30000,2018-07-11,2022-06-02,Aumento
1020429844,Cerrado,2018-10-29,30000,2018-07-30,2018-10-02,Problemas económicos
1020429849,Cerrado,2022-03-31,30000,,,Sin primer pago
1020429854,Cerrado,2019-08-29,30000,2018-08-01,2019-08-01,Problemas económicos
1020429861,Cerrado,2022-01-25,30000,2018-08-08,2022-01-02,Problemas económicos
1020429833,Cerrado,2022-03-31,30000,,,Sin primer pago
1020429805,Cerrado,2018-08-01,30000,2018-07-26,2018-07-26,Cierre de cuentas o tarjetas
1020429846,Cerrado,2018-11-08,30000,2018-07-26,2018-10-25,Cancela donación por salida del país
1020429817,Cerrado,2022-03-31,30000,,,Sin primer pago
1020429843,Cerrado,2022-03-31,30000,,,Sin primer pago
1020429807,Cerrado,2022-10-31,30000,2018-07-11,2022-10-02,Aumento
1020429852,Cerrado,2019-05-16,30000,2018-07-05,2019-05-13,Disminución
1020225874,Cerrado,2022-03-31,30000,,,Sin primer pago
1020111447,Cerrado,2018-07-31,30000,,,Limpieza de datos
1020169312,Cerrado,2018-08-09,35000,,,Cancela donación por salida del país
1020289961,Cerrado,2022-03-31,20000,,,Sin primer pago
1020171094,Cerrado,2022-03-31,20000,,,Sin primer pago
1020181507,Cerrado,2022-03-31,20000,,,Sin primer pago
1020165716,Cerrado,2022-03-31,20000,,,Sin primer pago
1020382477,Cerrado,2019-01-11,30000,2018-12-27,2019-01-10,Problemas económicos
1020318083,Cerrado,2020-11-25,20000,2018-07-16,2020-11-01,Cierre de cuentas o tarjetas
1020409072,Cerrado,2018-07-19,30000,,,Sin primer pago
1020298244,Cerrado,2022-03-31,15000,,,Sin primer pago
1020413280,Cerrado,2022-03-31,30000,,,Sin primer pago
1020412490,Cerrado,2021-08-11,30000,2018-07-11,2021-04-12,Persona fallecida
1020380554,Cerrado,2022-03-31,50000,,,Sin primer pago
1020400113,Cerrado,2022-03-31,30000,,,Sin primer pago
1020364186,Cerrado,2019-03-21,20000,2018-08-10,2019-03-01,Disminución
1020370555,Cerrado,2022-03-31,30000,,,Sin primer pago
1020391874,Cerrado,2020-05-20,30000,2018-07-16,2020-03-15,Dona a otra ONG
1020366280,Cerrado,2018-10-08,30000,2018-08-30,2018-10-01,Disminución
1020083596,Cerrado,2022-03-31,10000,,,Sin primer pago
1020166128,Cerrado,2022-03-31,20000,,,Sin primer pago
1020338867,Cerrado,2022-03-31,20000,,,Sin primer pago
1020322937,Cerrado,2022-03-31,20000,,,Sin primer pago
1020366207,Cerrado,2018-07-19,15000,,,Sin primer pago
1020046775,Cerrado,2022-03-31,20000,,,Sin primer pago
1020077754,Cerrado,2022-03-31,20000,,,Sin primer pago
1020321608,Cerrado,2022-03-31,20000,,,Sin primer pago
1020014591,Cerrado,2022-03-31,120000,,,Sin primer pago
1020211296,Cerrado,2022-03-31,20000,,,Sin primer pago
1020296826,Cerrado,2022-03-31,20000,,,Sin primer pago
1020114649,Cerrado,2022-03-31,30000,,,Sin primer pago
1020176523,Cerrado,2022-03-31,20000,,,Sin primer pago
1020330989,Cerrado,2022-03-31,20000,,,Sin primer pago
1020150536,Cerrado,2022-03-31,20000,,,Sin primer pago
1020296016,Cerrado,2021-12-23,40000,2018-08-01,2021-10-02,Persona fallecida
1020175632,Cerrado,2022-01-17,25000,2018-08-01,2022-01-02,Aumento
1020176929,Cerrado,2022-11-29,40000,2018-08-01,2022-11-03,Disminución
1020177299,Cerrado,2021-10-15,25000,2018-08-01,2021-10-01,Aumento
1020429871,Cerrado,2022-03-31,50000,,,Sin primer pago
1020429872,Cerrado,2021-02-27,30000,2018-07-16,2021-02-01,Problemas económicos
1020429873,Cerrado,2021-02-17,30000,2018-08-01,2021-02-03,Problemas económicos
1020429874,Cerrado,2022-03-31,30000,,,Sin primer pago
1020429875,Cerrado,2018-09-24,30000,2018-08-01,2018-09-03,Disminución
1020429877,Cerrado,2018-11-21,30000,,,Sin primer pago
1020429878,Cerrado,2020-01-28,30000,2018-08-01,,Otra
1020429881,Cerrado,2021-06-28,30000,2018-07-25,2021-06-02,Piensa que no se necesita
1020429886,Cerrado,2018-07-19,90000,,,Entrada incorrecta
1020429890,Cerrado,2022-03-31,30000,,,Sin primer pago
1020429895,Cerrado,2022-05-19,30000,2018-08-01,2022-05-01,Aumento
1020429896,Cerrado,2022-03-31,30000,,,Sin primer pago
1020429897,Cerrado,2018-08-15,30000,,,Sin primer pago
1020429900,Cerrado,2019-01-15,30000,,,Sin primer pago
1020429902,Cerrado,2018-07-31,30000,,,Limpieza de datos
1020429903,Cerrado,2019-01-10,30000,,,Sin primer pago
1020429906,Cerrado,2020-06-23,30000,2018-07-25,2020-06-03,Aumento
1020429911,Cerrado,2019-12-16,50000,2018-07-16,,Disminución
1020429915,Cerrado,2022-03-31,30000,,,Sin primer pago
1020429920,Cerrado,2018-08-29,30000,2018-07-16,2018-08-01,Cierre de cuentas o tarjetas
1020429921,Cerrado,2018-11-07,30000,,,Sin primer pago
1020429922,Cerrado,2022-03-31,30000,,,Sin primer pago
1020429924,Cerrado,2019-07-19,30000,2018-08-17,2019-07-01,Problemas económicos
1020429925,Cerrado,2021-03-18,30000,2018-09-27,2021-03-09,Mal servicio / Mala atención
1020429926,Cerrado,2019-08-30,30000,2018-07-18,2019-08-06,Aumento
1020429940,Cerrado,2020-04-14,30000,2018-08-01,2020-04-03,Problemas económicos
1020429958,Cerrado,2022-05-31,30000,2018-08-01,2022-05-02,Problemas económicos
1020429938,Cerrado,2018-07-31,30000,,,Limpieza de datos
1020429932,Cerrado,2022-02-22,30000,2018-08-01,2022-02-03,Aumento
1020429965,Cerrado,2019-07-15,30000,2018-08-01,2019-01-15,Disminución
1020430000,Cerrado,2022-03-31,30000,,,Sin primer pago
1020429946,Cerrado,2018-07-31,30000,,,Limpieza de datos
1020429948,Cerrado,2018-07-31,30000,,,Limpieza de datos
1020429936,Cerrado,2022-03-31,50000,,,Sin primer pago
1020429959,Cerrado,2019-08-12,50000,2018-08-01,2019-08-02,Aumento
1020429967,Cerrado,2018-11-07,30000,,,Sin primer pago
1020429956,Cerrado,2018-07-31,30000,,,Limpieza de datos
1020429980,Cerrado,2022-09-07,30000,2018-07-30,2022-09-02,Aumento
1020429988,Cerrado,2022-03-31,30000,,,Sin primer pago
1020429990,Cerrado,2019-12-26,30000,2018-08-01,2019-08-02,Cancela donación por salida del país
1020429999,Cerrado,2018-11-07,30000,,,Sin primer pago
1020429952,Cerrado,2022-03-31,30000,,,Sin primer pago
1020429963,Cerrado,2020-02-27,30000,2018-08-01,2020-02-03,Disminución
1020429975,Cerrado,2018-07-31,30000,,,Limpieza de datos
1020429976,Cerrado,2018-07-31,30000,,,Limpieza de datos
1020429941,Cerrado,2018-09-06,30000,2018-08-01,2018-08-01,Disminución
1020429942,Cerrado,2021-03-11,30000,2018-11-29,2021-03-02,Dona a otra ONG
1020429943,Cerrado,2021-02-05,50000,2018-08-01,2021-02-01,Problemas económicos
1020429945,Cerrado,2018-09-18,30000,,,Sin primer pago
1020429949,Cerrado,2021-08-06,30000,2018-08-17,2021-08-01,Problemas económicos
1020429951,Cerrado,2023-05-13,30000,2018-08-01,2023-05-01,Dona a otra ONG
1020429953,Cerrado,2020-10-20,30000,2018-08-01,2020-10-01,Problemas económicos
1020429955,Cerrado,2018-11-27,30000,2018-07-18,2018-11-01,Disminución
1020429960,Cerrado,2022-03-31,30000,,,Sin primer pago
1020429993,Cerrado,2018-07-31,30000,,,Limpieza de datos
1020429983,Cerrado,2022-03-31,30000,,,Sin primer pago
1020430001,Cerrado,2022-03-31,30000,,,Sin primer pago
1020429989,Cerrado,2019-06-19,30000,2018-07-25,2019-06-03,Problemas económicos
1020430010,Cerrado,2022-03-31,30000,,,Sin primer pago
1020411624,Cerrado,2018-07-24,30000,,,Entrada incorrecta
1020182745,Cerrado,2021-05-21,20000,2018-08-01,2021-05-03,Aumento
1020429986,Cerrado,2022-03-31,30000,,,Sin primer pago
1020411624,Cerrado,2022-03-31,30000,,,Sin primer pago
1020430257,Cerrado,2018-07-31,50000,,,Limpieza de datos
1020430282,Cerrado,2018-07-31,30000,,,Limpieza de datos
1020430266,Cerrado,2020-03-18,100000,2018-08-01,2020-03-01,Disminución
1020430276,Cerrado,2022-03-31,50000,,,Sin primer pago
1020430293,Cerrado,2022-05-17,30000,2018-08-15,2022-05-01,Aumento
1020430291,Cerrado,2022-07-21,30000,2018-09-03,2022-07-02,Aumento
1020430294,Cerrado,2019-10-07,30000,2018-09-03,2019-10-02,Disminución
1020430270,Cerrado,2020-02-03,30000,2018-08-01,2020-02-03,Disminución
1020430260,Cerrado,2018-11-09,30000,2018-08-01,2018-11-01,Problemas económicos
1020430273,Cerrado,2022-03-31,30000,,,Sin primer pago
1020430263,Cerrado,2019-04-24,30000,2018-08-01,2019-04-01,Disminución
1020430269,Cerrado,2018-08-13,30000,,,Entrada incorrecta
1020430274,Cerrado,2019-08-12,30000,2018-07-30,2019-08-02,Cierre de cuentas o tarjetas
1020430340,Cerrado,2022-03-31,30000,,,Sin primer pago
1020430367,Cerrado,2022-03-31,50000,,,Sin primer pago
1020430319,Cerrado,2018-09-24,30000,2018-09-05,2018-09-05,Disminución
1020430358,Cerrado,2019-07-03,30000,2018-12-20,2019-07-03,Problemas económicos
1020430338,Cerrado,2021-05-20,50000,2018-08-15,2021-05-02,Problemas económicos
1020430402,Cerrado,2018-08-30,30000,,,Sin primer pago
1020430321,Cerrado,2022-03-31,30000,,,Sin primer pago
1020430331,Cerrado,2020-03-25,30000,2018-09-05,2020-03-01,Disminución
1020430342,Cerrado,2019-11-06,30000,2018-09-14,2019-11-03,Problemas económicos
1020430344,Cerrado,2022-02-23,30000,2018-08-15,2022-02-03,Aumento
1020430312,Cerrado,2018-08-14,50000,,,Sin primer pago
1020430314,Cerrado,2022-03-31,50000,,,Sin primer pago
1020430353,Cerrado,2022-03-31,30000,,,Sin primer pago
1020430357,Cerrado,2019-01-04,50000,,,Sin primer pago
1020430325,Cerrado,2019-10-02,50000,2018-10-05,2019-06-15,Disminución
1020430377,Cerrado,2022-03-31,30000,,,Sin primer pago
1020430379,Cerrado,2022-08-16,30000,2018-09-03,2022-08-01,Aumento
1020430381,Cerrado,2022-02-11,30000,2018-10-01,2022-02-01,Aumento
1020430336,Cerrado,2019-10-30,30000,2018-08-06,2019-07-01,Problemas económicos
1020430337,Cerrado,2021-09-23,30000,2018-10-16,2021-09-02,Problemas económicos
1020430392,Cerrado,2021-04-28,30000,2018-11-01,2021-04-01,Problemas económicos
1020430343,Cerrado,2019-05-20,30000,2018-08-06,2019-05-01,Disminución
1020430356,Cerrado,2022-12-13,30000,2018-08-06,2022-12-05,Aumento
1020430385,Cerrado,2018-11-14,50000,2018-08-06,2018-11-01,Dona a otra ONG
1020430386,Cerrado,2022-04-27,30000,2018-09-03,2022-04-01,Aumento
1020430363,Cerrado,2022-03-31,30000,,,Sin primer pago
1020430350,Cerrado,2018-09-04,30000,2018-08-06,2018-09-03,Disminución
1020430401,Cerrado,2022-03-31,30000,,,Sin primer pago
1020430316,Cerrado,2018-07-31,30000,,,Limpieza de datos
1020430317,Cerrado,2018-07-31,50000,,,Limpieza de datos
1020430375,Cerrado,2018-11-29,30000,2018-09-03,2018-11-01,Problemas económicos
1020430404,Cerrado,2019-03-21,30000,2018-09-03,,Cancela donación por salida del país
1020430398,Cerrado,2021-10-12,30000,2018-08-08,2021-09-03,Problemas económicos
1020430370,Cerrado,2021-07-27,30000,2018-08-08,2021-06-02,Problemas económicos
1020379804,Cerrado,2018-12-04,30000,2018-08-10,2018-12-01,Disminución
1020431945,Cerrado,2018-07-31,50000,,,Limpieza de datos
1020431949,Cerrado,2018-07-31,30000,,,Limpieza de datos
1020431950,Cerrado,2018-07-31,30000,,,Limpieza de datos
1020431966,Cerrado,2018-07-31,30000,,,Limpieza de datos
1020431986,Cerrado,2018-07-31,30000,,,Limpieza de datos
1020431987,Cerrado,2018-07-31,50000,,,Limpieza de datos
1020431995,Cerrado,2018-07-31,30000,,,Limpieza de datos
1020432004,Cerrado,2018-07-31,30000,,,Limpieza de datos
1020432006,Cerrado,2018-07-31,30000,,,Limpieza de datos
1020432010,Cerrado,2018-07-31,30000,,,Limpieza de datos
1020431963,Cerrado,2022-03-31,30000,,,Sin primer pago
1020431967,Cerrado,2022-03-31,30000,,,Sin primer pago
1020431968,Cerrado,2019-06-20,50000,,,Sin primer pago
1020431971,Cerrado,2022-03-31,30000,,,Sin primer pago
1020431974,Cerrado,2019-03-29,30000,2018-09-03,,Disminución
1020431982,Cerrado,2020-05-07,50000,2018-08-15,2020-05-01,Problemas económicos
1020431983,Cerrado,2022-03-31,50000,,,Sin primer pago
1020431993,Cerrado,2019-01-08,30000,,,Sin primer pago
1020432000,Cerrado,2020-08-21,30000,,,Sin primer pago
1020432013,Cerrado,2022-03-31,30000,,,Sin primer pago
1020431947,Cerrado,2021-02-03,50000,2018-09-03,2021-02-03,Aumento
1020431957,Cerrado,2022-03-24,30000,2018-09-03,2022-03-03,Aumento
1020431958,Cerrado,2019-10-03,50000,2018-09-14,2019-10-02,Cancela donación por salida del país
1020431965,Cerrado,2022-03-31,30000,,,Sin primer pago
1020431973,Cerrado,2022-03-31,30000,,,Sin primer pago
1020431981,Cerrado,2019-12-11,30000,2018-08-15,,Problemas económicos
1020431984,Cerrado,2021-09-21,30000,2018-09-03,2021-09-02,Problemas económicos
1020431988,Cerrado,2019-03-12,30000,2018-08-15,2019-03-01,Disminución
1020431990,Cerrado,2019-08-09,30000,2018-08-15,2019-08-02,Disminución
1020431991,Cerrado,2022-03-31,30000,,,Sin primer pago
1020431997,Cerrado,2019-07-31,30000,2018-09-02,2019-03-01,Problemas económicos
1020431999,Cerrado,2021-06-23,35000,2018-09-03,2021-06-03,Aumento
1020432001,Cerrado,2022-01-13,30000,2018-09-03,2022-01-02,Aumento
1020432009,Cerrado,2019-08-12,20000,2018-09-03,2019-08-13,Problemas económicos
1020432008,Cerrado,2019-02-13,30000,2018-09-03,2019-02-01,Mal servicio / Mala atención
1020435339,Cerrado,2018-07-31,30000,,,Limpieza de datos
1020435389,Cerrado,2022-03-31,30000,,,Sin primer pago
1020435363,Cerrado,2022-03-31,30000,,,Sin primer pago
1020435346,Cerrado,2018-12-28,30000,2018-09-03,,Problemas económicos
1020435344,Cerrado,2018-08-23,50000,,,Entrada incorrecta
1020435358,Cerrado,2018-09-14,30000,2018-09-03,2018-09-03,Problemas económicos
1020435362,Cerrado,2019-11-05,30000,2018-10-02,2019-11-05,Disminución
1020435366,Cerrado,2019-01-08,50000,,,Sin primer pago
1020435348,Cerrado,2019-05-23,30000,2018-09-03,2019-03-01,Problemas económicos
1020435399,Cerrado,2018-09-13,30000,2018-09-05,2018-09-05,Problemas económicos
1020435403,Cerrado,2018-12-28,30000,2018-12-05,,Problemas económicos
1020435352,Cerrado,2019-06-27,30000,2018-09-03,2019-06-03,Disminución
1020435393,Cerrado,2018-09-03,30000,,,Sin primer pago
1020435395,Cerrado,2019-01-30,30000,2018-10-02,2019-01-08,Problemas económicos
1020435353,Cerrado,2021-03-15,30000,2018-10-01,2021-03-08,Problemas económicos
1020435356,Cerrado,2019-01-15,30000,2018-08-23,2019-01-10,Cancela donación por salida del país
1020435360,Cerrado,2022-03-31,30000,,,Sin primer pago
1020435377,Cerrado,2019-03-07,30000,2018-10-01,2019-02-01,Problemas económicos
1020435378,Cerrado,2021-06-02,30000,2018-10-16,2021-06-01,Problemas económicos
1020435379,Cerrado,2018-10-01,30000,,,Disminución
1020435391,Cerrado,2022-03-31,30000,,,Sin primer pago
1020435392,Cerrado,2018-08-23,30000,,,Sin primer pago
1020435397,Cerrado,2022-05-17,30000,2018-09-03,2022-05-01,Aumento
1020435398,Cerrado,2020-01-16,30000,2018-11-01,2020-01-03,Problemas económicos
1020435390,Cerrado,2022-09-21,30000,2018-09-02,2022-08-01,Aumento
1020435343,Cerrado,2022-03-31,50000,,,Sin primer pago
1020435365,Cerrado,2022-03-31,30000,,,Sin primer pago
1020435375,Cerrado,2018-08-24,30000,,,Otra
1020435386,Cerrado,2019-01-14,30000,,,Sin primer pago
1020384192,Cerrado,2018-08-23,10000,,,Disminución
1020435418,Cerrado,2022-07-12,30000,2018-09-05,2022-07-03,Aumento
1020435431,Cerrado,2020-11-19,30000,,,Sin primer pago
1020435454,Cerrado,2022-03-31,30000,,,Sin primer pago
1020435440,Cerrado,2022-03-31,20000,,,Sin primer pago
1020435422,Cerrado,2018-07-31,30000,,,Limpieza de datos
1020435448,Cerrado,2022-03-31,30000,,,Sin primer pago
1020435424,Cerrado,2018-07-31,30000,,,Limpieza de datos
1020435438,Cerrado,2020-01-30,30000,2018-11-20,2020-01-20,Disminución
1020435417,Cerrado,2019-08-29,50000,2018-09-03,2019-06-01,Problemas económicos
1020435430,Cerrado,2019-01-11,30000,,,Sin primer pago
1020435433,Cerrado,2022-03-31,30000,,,Sin primer pago
1020435434,Cerrado,2022-03-31,30000,,,Sin primer pago
1020435435,Cerrado,2019-01-02,30000,2018-11-01,2019-01-02,Disminución
1020435436,Cerrado,2018-07-31,30000,,,Limpieza de datos
1020435439,Cerrado,2023-02-02,30000,2018-10-01,2023-02-01,Cancela donación por salida del país
1020435443,Cerrado,2019-01-04,50000,,,Sin primer pago
1020435457,Cerrado,2018-10-17,30000,2018-09-27,2018-09-27,Disminución
1020435465,Cerrado,2022-08-01,30000,2018-09-03,2022-07-01,Aumento
1020435469,Cerrado,2019-02-15,30000,2018-09-20,2019-02-01,Disminución
1020435453,Cerrado,2019-06-10,50000,2018-09-03,2019-06-03,Aumento
1020435471,Cerrado,2022-03-31,30000,,,Sin primer pago
1020435464,Cerrado,2021-01-12,30000,2018-08-30,,Cancela donación por salida del país
1020435416,Cerrado,2022-09-07,100000,2018-09-03,2022-09-02,Dona a otra ONG
1020435429,Cerrado,2022-03-31,30000,,,Sin primer pago
1020435462,Cerrado,2022-01-15,30000,2018-10-01,2022-01-02,Aumento
1020435459,Cerrado,2019-06-19,30000,2018-09-14,,Problemas económicos
1020435414,Cerrado,2023-01-13,50000,2018-09-05,2023-01-02,Aumento
1020435419,Cerrado,2019-01-11,30000,,,Sin primer pago
1020435452,Cerrado,2022-03-31,30000,,,Sin primer pago
1020435467,Cerrado,2019-02-18,30000,2018-09-05,2019-02-15,Disminución
1020435472,Cerrado,2021-02-25,30000,2018-08-30,,Problemas económicos
1020412040,Cerrado,2018-09-03,30000,,,Entrada incorrecta
1020435476,Cerrado,2018-07-31,30000,,,Limpieza de datos
1020435478,Cerrado,2022-03-31,30000,,,Sin primer pago
1020435479,Cerrado,2019-07-16,30000,2018-10-02,2019-07-01,Problemas económicos
1020435482,Cerrado,2022-03-31,30000,,,Sin primer pago
1020435483,Cerrado,2022-03-31,30000,,,Sin primer pago
1020435484,Cerrado,2022-03-31,30000,,,Sin primer pago
1020435485,Cerrado,2018-07-31,30000,,,Limpieza de datos
1020435487,Cerrado,2019-12-10,30000,2018-10-10,2019-11-05,Problemas económicos
1020435493,Cerrado,2022-03-31,50000,,,Sin primer pago
1020435497,Cerrado,2022-07-28,30000,2018-09-05,2022-07-01,Aumento
1020435503,Cerrado,2018-07-31,30000,,,Limpieza de datos
1020435505,Cerrado,2018-07-31,30000,,,Limpieza de datos
1020436432,Cerrado,2022-03-31,30000,,,Sin primer pago
1020436441,Cerrado,2020-05-08,30000,,,Sin primer pago
1020436433,Cerrado,2020-10-01,50000,2018-10-01,,Problemas económicos
1020436434,Cerrado,2022-03-12,50000,2018-10-01,2022-01-03,Disminución
1020436464,Cerrado,2018-07-31,30000,,,Limpieza de datos
1020436423,Cerrado,2019-08-16,30000,2018-10-10,2019-05-07,Disminución
1020436420,Cerrado,2019-07-03,30000,2018-10-01,2019-07-01,Problemas económicos
1020436438,Cerrado,2018-07-31,50000,,,Limpieza de datos
1020436439,Cerrado,2018-07-31,30000,,,Limpieza de datos
1020436458,Cerrado,2019-02-18,30000,,,Sin primer pago
1020436475,Cerrado,2023-07-07,50000,2018-10-01,2023-06-03,Aumento
1020436446,Cerrado,2019-07-22,30000,2018-11-30,2019-04-28,Problemas económicos
1020436426,Cerrado,2021-02-24,30000,2018-10-01,2021-01-10,Problemas económicos
1020436422,Cerrado,2023-08-03,30000,2018-10-05,2023-08-03,Disminución
1020436437,Cerrado,2021-02-02,30000,2018-10-02,2021-02-03,Problemas económicos
1020436454,Cerrado,2018-09-19,30000,,,Aumento
1020436470,Cerrado,2021-04-26,30000,2018-09-14,,Piensa que no se necesita
1020436447,Cerrado,2020-01-08,30000,2018-09-27,2020-01-02,Disminución
1020436424,Cerrado,2021-01-21,35000,2018-10-02,2021-01-03,Persona fallecida
1020436465,Cerrado,2019-05-31,30000,2018-11-20,2019-05-15,Problemas económicos
1020436466,Cerrado,2018-11-13,30000,2018-11-01,2018-11-01,Problemas económicos
1020436455,Cerrado,2018-10-08,30000,2018-09-27,2018-10-02,Problemas económicos
1020332274,Cerrado,2018-10-26,700000,,,Cierre de cuentas o tarjetas
1020312243,Cerrado,2022-03-31,40000,,,Sin primer pago
1020436509,Cerrado,2022-03-31,30000,,,Sin primer pago
1020436486,Cerrado,2019-07-22,30000,,,Sin primer pago
1020436494,Cerrado,2019-02-14,30000,,,Sin primer pago
1020436516,Cerrado,2019-06-18,30000,2018-09-27,2019-06-03,Disminución
1020436523,Cerrado,2019-07-11,30000,2018-11-01,2019-02-27,Disminución
1020436497,Cerrado,2018-07-31,30000,,,Limpieza de datos
1020436534,Cerrado,2022-03-31,30000,,,Sin primer pago
1020436511,Cerrado,2022-03-31,30000,,,Sin primer pago
1020436507,Cerrado,2018-10-09,30000,,,Sin primer pago
1020436505,Cerrado,2018-07-31,30000,,,Limpieza de datos
1020436482,Cerrado,2019-08-30,30000,2018-09-20,2019-08-01,Aumento
1020436487,Cerrado,2022-03-15,30000,2018-10-01,2022-03-01,Aumento
1020436515,Cerrado,2019-09-03,30000,2018-09-20,2019-09-03,Problemas económicos
1020436491,Cerrado,2020-02-07,50000,2018-10-05,2020-02-07,Problemas económicos
1020436493,Cerrado,2022-11-21,30000,2018-10-01,2022-11-01,Aumento
1020436520,Cerrado,2019-07-29,30000,2018-10-01,2019-07-03,Disminución
1020436508,Cerrado,2022-03-31,30000,,,Sin primer pago
1020436519,Cerrado,2022-03-31,30000,,,Sin primer pago
1020436521,Cerrado,2018-10-02,30000,2018-09-20,2018-10-01,Disminución
1020436526,Cerrado,2018-07-31,30000,,,Limpieza de datos
1020436528,Cerrado,2019-01-17,30000,,,Sin primer pago
1020436543,Cerrado,2018-07-31,30000,,,Limpieza de datos
1020436542,Cerrado,2022-03-31,30000,,,Sin primer pago
1020436544,Cerrado,2019-02-25,30000,2018-11-01,2019-02-01,Disminución
1020436537,Cerrado,2023-07-17,50000,2018-10-01,2023-07-01,Aumento
1020436547,Cerrado,2022-03-31,30000,,,Sin primer pago
1020436548,Cerrado,2018-07-31,30000,,,Limpieza de datos
1020436634,Cerrado,2019-07-16,50000,2018-10-05,2019-07-03,Aumento
1020436572,Cerrado,2020-04-08,50000,2018-10-05,2020-04-03,Mal servicio / Mala atención
1020436578,Cerrado,2019-01-16,30000,2018-10-05,2019-01-15,Disminución
1020436584,Cerrado,2022-09-09,30000,2018-10-31,2022-08-28,Aumento
1020436586,Cerrado,2018-07-31,50000,,,Limpieza de datos
1020436587,Cerrado,2022-03-31,30000,,,Sin primer pago
1020436589,Cerrado,2018-07-31,30000,,,Limpieza de datos
1020436596,Cerrado,2018-07-31,30000,,,Limpieza de datos
1020436598,Cerrado,2019-03-11,30000,2018-10-16,,Problemas económicos
1020436600,Cerrado,2022-03-16,30000,2018-10-16,2022-03-02,Aumento
1020436636,Cerrado,2022-03-31,30000,,,Sin primer pago
1020436573,Cerrado,2019-03-12,30000,,,Sin primer pago
1020436604,Cerrado,2018-07-31,30000,,,Limpieza de datos
1020436576,Cerrado,2019-03-29,30000,2018-10-05,2019-03-01,Otra
1020436637,Cerrado,2022-03-31,30000,,,Sin primer pago
1020436574,Cerrado,2022-03-31,30000,,,Sin primer pago
1020436602,Cerrado,2020-02-24,30000,2018-10-30,2020-02-13,Disminución
1020436610,Cerrado,2019-03-04,30000,2018-12-20,2019-01-02,Disminución
1020436632,Cerrado,2018-11-16,30000,2018-10-01,2018-11-01,Disminución
1020436633,Cerrado,2019-02-20,50000,2018-11-01,2019-02-12,Dona a otra ONG
1020436640,Cerrado,2018-07-31,30000,,,Limpieza de datos
1020436641,Cerrado,2021-06-11,30000,2018-10-31,2021-01-28,Persona fallecida
1020436663,Cerrado,2022-03-31,30000,,,Sin primer pago
1020436656,Cerrado,2019-05-23,30000,2018-10-05,2019-05-15,Disminución
1020436658,Cerrado,2022-09-12,30000,2018-10-31,2022-08-28,Aumento
1020436648,Cerrado,2019-09-19,50000,2018-10-16,,Otra
1020436649,Cerrado,2018-09-28,50000,,,Sin primer pago
1020436650,Cerrado,2018-10-09,50000,2018-10-01,2018-10-01,Otra
1020436669,Cerrado,2022-04-20,30000,2018-10-01,2022-04-01,Aumento
1020436664,Cerrado,2022-03-31,30000,,,Sin primer pago
1020436646,Cerrado,2019-07-10,30000,2018-10-01,2019-07-03,Problemas económicos
1020436628,Cerrado,2019-01-30,30000,,,Sin primer pago
1020436620,Cerrado,2018-10-09,30000,2018-10-01,2018-10-01,Disminución
1020436605,Cerrado,2022-03-31,30000,,,Sin primer pago
